transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,channel,category,description,is_debit
TXN000239,ACC00008,CUST0130,2022-08-17,6038.61,FEE,BRANCH,TRANSFER,Transaction 239,False
TXN000240,ACC00190,CUST0016,2022-12-26,2613.26,WITHDRAWAL,MOBILE,RENT,Transaction 240,True
TXN000241,ACC00176,CUST0180,2022-06-22,9673.49,FEE,BRANCH,OTHER,Transaction 241,False
TXN000242,ACC00212,CUST0019,2024-02-24,2380.24,PAYMENT,BRANCH,RENT,Transaction 242,False
TXN000243,ACC00028,CUST0148,2023-06-26,7555.08,DEPOSIT,ONLINE,RENT,Transaction 243,False
TXN000244,ACC00205,CUST0200,2024-09-02,3014.37,FEE,BRANCH,UTILITIES,Transaction 244,False
TXN000245,ACC00243,CUST0052,2023-06-22,1452.35,PAYMENT,ONLINE,GROCERIES,Transaction 245,False
TXN000246,ACC00196,CUST0141,2023-10-09,9617.67,DEPOSIT,ONLINE,ENTERTAINMENT,Transaction 246,False
TXN000247,ACC00222,CUST0158,2023-07-13,3350.34,TRANSFER,ONLINE,GROCERIES,Transaction 247,False
TXN000248,ACC00237,CUST0125,2023-05-11,7343.4,FEE,BRANCH,ENTERTAINMENT,Transaction 248,False
TXN000249,ACC00347,CUST0123,2023-01-04,3133.39,DEPOSIT,ONLINE,OTHER,Transaction 249,True
TXN000250,ACC00007,CUST0048,2024-04-22,977.89,DEPOSIT,MOBILE,GROCERIES,Transaction 250,True
TXN000251,ACC00146,CUST0030,2023-05-31,1931.6,DEPOSIT,WIRE,SALARY,Transaction 251,True
TXN000252,ACC00305,CUST0016,2023-03-21,9504.94,DEPOSIT,ONLINE,SALARY,Transaction 252,True
TXN000253,ACC00193,CUST0198,2023-01-14,8960.12,WITHDRAWAL,ATM,GROCERIES,Transaction 253,False
TXN000254,ACC00339,CUST0158,2022-06-05,6388.17,TRANSFER,MOBILE,TRANSFER,Transaction 254,False
TXN000255,ACC00132,CUST0088,2022-11-28,7807.53,TRANSFER,ONLINE,UTILITIES,Transaction 255,False
TXN000256,ACC00171,CUST0198,2022-05-04,2583.13,TRANSFER,BRANCH,UTILITIES,Transaction 256,True
TXN000257,ACC00252,CUST0196,2023-02-15,6103.41,WITHDRAWAL,MOBILE,SALARY,Transaction 257,True
TXN000258,ACC00277,CUST0076,2024-06-02,2184.65,DEPOSIT,MOBILE,TRANSFER,Transaction 258,False
TXN000259,ACC00053,CUST0118,2022-03-13,730.12,FEE,ATM,OTHER,Transaction 259,False
TXN000260,ACC00010,CUST0091,2024-10-16,1489.39,DEPOSIT,ONLINE,TRANSFER,Transaction 260,False
TXN000261,ACC00137,CUST0017,2022-11-07,7000.85,PAYMENT,WIRE,SALARY,Transaction 261,False
TXN000262,ACC00245,CUST0046,2024-06-12,4039.72,DEPOSIT,WIRE,RENT,Transaction 262,True
TXN000263,ACC00197,CUST0034,2024-09-14,1212.92,FEE,ATM,GROCERIES,Transaction 263,False
TXN000264,ACC00206,CUST0026,2022-04-24,6323.09,DEPOSIT,ATM,ENTERTAINMENT,Transaction 264,False
TXN000265,ACC00042,CUST0196,2024-07-30,7604.77,TRANSFER,BRANCH,RENT,Transaction 265,True
TXN000266,ACC00197,CUST0034,2023-01-27,2989.4,PAYMENT,ONLINE,TRANSFER,Transaction 266,False
TXN000267,ACC00250,CUST0002,2022-06-23,8852.26,PAYMENT,BRANCH,RENT,Transaction 267,True
TXN000268,ACC00099,CUST0139,2022-02-21,7197.67,FEE,BRANCH,UTILITIES,Transaction 268,False
TXN000269,ACC00033,CUST0008,2023-09-23,4997.34,PAYMENT,ONLINE,SALARY,Transaction 269,False
TXN000270,ACC00029,CUST0200,2023-11-23,7878.0,DEPOSIT,MOBILE,SALARY,Transaction 270,True
TXN000271,ACC00335,CUST0045,2024-12-07,4584.25,FEE,BRANCH,TRANSFER,Transaction 271,True
TXN000272,ACC00037,CUST0095,2022-03-17,7354.86,PAYMENT,ONLINE,UTILITIES,Transaction 272,True
TXN000273,ACC00125,CUST0119,2022-09-25,144.64,DEPOSIT,ATM,OTHER,Transaction 273,True
TXN000274,ACC00234,CUST0187,2022-12-16,8353.69,DEPOSIT,ONLINE,SALARY,Transaction 274,False
TXN000275,ACC00305,CUST0016,2023-03-28,632.04,WITHDRAWAL,MOBILE,GROCERIES,Transaction 275,False
TXN000276,ACC00167,CUST0177,2022-09-05,9758.56,FEE,WIRE,RENT,Transaction 276,False
TXN000277,ACC00110,CUST0062,2022-04-04,5931.26,TRANSFER,ONLINE,SALARY,Transaction 277,False
TXN000278,ACC00073,CUST0181,2024-04-30,1681.34,TRANSFER,WIRE,RENT,Transaction 278,False
TXN000279,ACC00125,CUST0119,2022-03-25,1334.58,FEE,MOBILE,OTHER,Transaction 279,True
TXN000280,ACC00009,CUST0092,2024-09-24,808.15,DEPOSIT,BRANCH,SALARY,Transaction 280,False
TXN000281,ACC00214,CUST0151,2024-09-01,6923.89,WITHDRAWAL,BRANCH,TRANSFER,Transaction 281,False
TXN000282,ACC00268,CUST0043,2024-07-11,4120.9,WITHDRAWAL,WIRE,TRANSFER,Transaction 282,True
TXN000283,ACC00306,CUST0173,2023-01-04,7172.27,FEE,ONLINE,TRANSFER,Transaction 283,False
TXN000284,ACC00179,CUST0128,2024-05-07,46.7,WITHDRAWAL,BRANCH,SALARY,Transaction 284,True
TXN000285,ACC00317,CUST0198,2024-01-12,8627.45,FEE,WIRE,RENT,Transaction 285,False
TXN000286,ACC00321,CUST0065,2023-03-03,2764.99,WITHDRAWAL,ONLINE,OTHER,Transaction 286,True
TXN000287,ACC00243,CUST0052,2024-10-15,1764.06,DEPOSIT,ONLINE,TRANSFER,Transaction 287,False
TXN000288,ACC00146,CUST0030,2023-03-06,4347.28,TRANSFER,WIRE,OTHER,Transaction 288,False
TXN000289,ACC00023,CUST0074,2022-08-02,7404.43,FEE,BRANCH,RENT,Transaction 289,True
TXN000290,ACC00249,CUST0097,2024-11-20,1161.53,WITHDRAWAL,MOBILE,ENTERTAINMENT,Transaction 290,False
TXN000291,ACC00215,CUST0147,2023-02-12,7471.12,TRANSFER,BRANCH,OTHER,Transaction 291,True
TXN000292,ACC00167,CUST0177,2023-04-12,981.54,PAYMENT,BRANCH,UTILITIES,Transaction 292,True
TXN000293,ACC00038,CUST0099,2024-08-22,5851.34,DEPOSIT,MOBILE,RENT,Transaction 293,True
TXN000294,ACC00313,CUST0041,2024-07-20,1781.43,TRANSFER,BRANCH,UTILITIES,Transaction 294,True
TXN000295,ACC00324,CUST0078,2024-01-05,9755.58,WITHDRAWAL,ATM,RENT,Transaction 295,True
TXN000296,ACC00292,CUST0085,2022-05-03,2806.76,DEPOSIT,MOBILE,UTILITIES,Transaction 296,False
TXN000297,ACC00088,CUST0107,2023-12-05,2199.32,TRANSFER,WIRE,RENT,Transaction 297,True
TXN000298,ACC00296,CUST0116,2023-04-16,865.66,FEE,MOBILE,OTHER,Transaction 298,True
TXN000299,ACC00303,CUST0137,2024-08-27,8370.05,TRANSFER,ONLINE,TRANSFER,Transaction 299,False
TXN000300,ACC00127,CUST0154,2023-05-23,3273.63,FEE,BRANCH,ENTERTAINMENT,Transaction 300,True
TXN000301,ACC00294,CUST0184,2022-01-11,4178.3,DEPOSIT,ONLINE,UTILITIES,Transaction 301,True
TXN000302,ACC00218,CUST0064,2024-12-23,3943.81,DEPOSIT,MOBILE,UTILITIES,Transaction 302,True
TXN000303,ACC00043,CUST0019,2022-01-26,6931.91,PAYMENT,BRANCH,RENT,Transaction 303,False
TXN000304,ACC00152,CUST0033,2023-05-05,6476.75,DEPOSIT,ONLINE,UTILITIES,Transaction 304,False
TXN000305,ACC00083,CUST0005,2024-07-29,8579.36,FEE,ONLINE,UTILITIES,Transaction 305,False
TXN000306,ACC00071,CUST0035,2024-04-10,1850.27,TRANSFER,MOBILE,TRANSFER,Transaction 306,True
TXN000307,ACC00322,CUST0111,2022-05-25,3849.41,TRANSFER,WIRE,SALARY,Transaction 307,False
TXN000308,ACC00219,CUST0108,2023-07-07,6980.85,FEE,WIRE,ENTERTAINMENT,Transaction 308,True
TXN000309,ACC00042,CUST0196,2023-11-19,7357.87,DEPOSIT,WIRE,TRANSFER,Transaction 309,False
TXN000310,ACC00027,CUST0023,2022-08-16,3830.17,PAYMENT,WIRE,SALARY,Transaction 310,False
TXN000311,ACC00188,CUST0037,2022-12-25,6482.08,DEPOSIT,WIRE,TRANSFER,Transaction 311,True
TXN000312,ACC00071,CUST0035,2023-11-17,2387.09,DEPOSIT,MOBILE,TRANSFER,Transaction 312,True
TXN000313,ACC00116,CUST0048,2023-10-19,3527.76,TRANSFER,WIRE,TRANSFER,Transaction 313,False
TXN000314,ACC00142,CUST0126,2022-04-22,634.63,TRANSFER,MOBILE,UTILITIES,Transaction 314,True
TXN000315,ACC00241,CUST0055,2024-12-25,6783.4,FEE,ATM,UTILITIES,Transaction 315,False
TXN000316,ACC00345,CUST0036,2022-05-15,1884.35,PAYMENT,ONLINE,SALARY,Transaction 316,False
TXN000317,ACC00092,CUST0151,2023-08-14,9582.61,DEPOSIT,ONLINE,RENT,Transaction 317,False
TXN000318,ACC00058,CUST0179,2022-10-31,4963.79,WITHDRAWAL,WIRE,TRANSFER,Transaction 318,True
TXN000319,ACC00151,CUST0132,2024-05-03,9695.78,FEE,BRANCH,UTILITIES,Transaction 319,False
TXN000320,ACC00216,CUST0157,2024-06-28,7377.35,DEPOSIT,ATM,RENT,Transaction 320,True
TXN000321,ACC00012,CUST0011,2023-04-21,8349.64,FEE,ATM,UTILITIES,Transaction 321,False
TXN000322,ACC00336,CUST0161,2023-10-31,4862.0,FEE,WIRE,UTILITIES,Transaction 322,False
TXN000323,ACC00156,CUST0083,2022-09-28,8982.92,TRANSFER,BRANCH,OTHER,Transaction 323,False
TXN000324,ACC00117,CUST0024,2024-09-18,3719.65,TRANSFER,ONLINE,RENT,Transaction 324,False
TXN000325,ACC00146,CUST0030,2024-07-22,9562.18,FEE,BRANCH,TRANSFER,Transaction 325,False
TXN000326,ACC00094,CUST0062,2022-12-26,8393.48,WITHDRAWAL,BRANCH,RENT,Transaction 326,True
TXN000327,ACC00022,CUST0128,2023-10-11,5745.68,PAYMENT,ATM,GROCERIES,Transaction 327,True
TXN000328,ACC00106,CUST0022,2022-03-13,6655.87,TRANSFER,BRANCH,GROCERIES,Transaction 328,False
TXN000329,ACC00277,CUST0076,2022-11-29,5336.9,DEPOSIT,ONLINE,UTILITIES,Transaction 329,False
TXN000330,ACC00075,CUST0115,2024-07-27,9278.19,WITHDRAWAL,ONLINE,TRANSFER,Transaction 330,False
TXN000331,ACC00332,CUST0158,2023-08-29,4739.63,TRANSFER,WIRE,TRANSFER,Transaction 331,True
TXN000332,ACC00290,CUST0106,2024-06-24,3387.51,DEPOSIT,MOBILE,SALARY,Transaction 332,True
TXN000333,ACC00348,CUST0152,2022-08-28,3081.51,PAYMENT,WIRE,OTHER,Transaction 333,True
TXN000334,ACC00229,CUST0179,2024-01-02,925.72,DEPOSIT,WIRE,TRANSFER,Transaction 334,True
TXN000335,ACC00299,CUST0156,2024-12-14,2222.22,TRANSFER,BRANCH,SALARY,Transaction 335,True
TXN000336,ACC00276,CUST0024,2024-07-01,6770.96,DEPOSIT,WIRE,UTILITIES,Transaction 336,True
TXN000337,ACC00252,CUST0196,2023-10-13,6032.12,FEE,ONLINE,TRANSFER,Transaction 337,False
TXN000338,ACC00204,CUST0145,2022-10-30,7159.92,PAYMENT,ATM,UTILITIES,Transaction 338,False
TXN000339,ACC00007,CUST0048,2023-08-06,3449.86,TRANSFER,MOBILE,OTHER,Transaction 339,True
TXN000340,ACC00111,CUST0089,2024-06-28,7415.54,PAYMENT,MOBILE,GROCERIES,Transaction 340,True
TXN000341,ACC00218,CUST0064,2024-04-28,1396.54,FEE,WIRE,SALARY,Transaction 341,True
TXN000342,ACC00107,CUST0059,2023-09-14,4746.66,FEE,ATM,SALARY,Transaction 342,False
TXN000343,ACC00046,CUST0039,2022-01-14,4095.2,TRANSFER,MOBILE,RENT,Transaction 343,False
TXN000344,ACC00291,CUST0144,2022-10-08,1993.38,PAYMENT,ATM,ENTERTAINMENT,Transaction 344,False
TXN000345,ACC00022,CUST0128,2023-09-11,8346.02,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 345,False
TXN000346,ACC00115,CUST0028,2022-02-24,7912.4,WITHDRAWAL,ATM,GROCERIES,Transaction 346,False
TXN000347,ACC00064,CUST0155,2023-08-13,4172.15,PAYMENT,BRANCH,SALARY,Transaction 347,True
TXN000348,ACC00142,CUST0126,2024-10-06,9943.34,DEPOSIT,WIRE,TRANSFER,Transaction 348,False
TXN000349,ACC00298,CUST0033,2024-09-11,5656.18,TRANSFER,MOBILE,TRANSFER,Transaction 349,True
TXN000350,ACC00192,CUST0150,2024-11-15,7329.84,DEPOSIT,ATM,RENT,Transaction 350,True
TXN000351,ACC00075,CUST0115,2023-10-17,4610.98,WITHDRAWAL,ATM,RENT,Transaction 351,True
TXN000352,ACC00140,CUST0081,2024-01-10,4195.72,TRANSFER,ONLINE,GROCERIES,Transaction 352,False
TXN000353,ACC00272,CUST0026,2022-06-07,5139.15,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 353,True
TXN000354,ACC00279,CUST0170,2023-10-23,8724.56,TRANSFER,ATM,TRANSFER,Transaction 354,False
TXN000355,ACC00050,CUST0175,2024-12-30,5800.89,WITHDRAWAL,ONLINE,RENT,Transaction 355,False
TXN000356,ACC00191,CUST0189,2024-09-20,4120.53,WITHDRAWAL,ONLINE,RENT,Transaction 356,True
TXN000357,ACC00258,CUST0076,2023-03-29,8315.9,FEE,WIRE,TRANSFER,Transaction 357,True
TXN000358,ACC00214,CUST0151,2024-08-01,9160.4,DEPOSIT,BRANCH,SALARY,Transaction 358,False
TXN000359,ACC00179,CUST0128,2023-10-01,6910.82,WITHDRAWAL,MOBILE,ENTERTAINMENT,Transaction 359,False
TXN000360,ACC00089,CUST0077,2023-09-16,288.57,DEPOSIT,BRANCH,RENT,Transaction 360,True
TXN000361,ACC00117,CUST0024,2023-09-22,1254.32,WITHDRAWAL,ONLINE,UTILITIES,Transaction 361,True
TXN000362,ACC00040,CUST0130,2022-02-08,7747.15,PAYMENT,ONLINE,RENT,Transaction 362,True
TXN000363,ACC00017,CUST0110,2024-11-17,5932.17,PAYMENT,ONLINE,GROCERIES,Transaction 363,True
TXN000364,ACC00034,CUST0008,2023-09-10,6676.2,DEPOSIT,ONLINE,ENTERTAINMENT,Transaction 364,True
TXN000365,ACC00301,CUST0160,2023-02-14,1848.63,TRANSFER,ONLINE,SALARY,Transaction 365,True
TXN000366,ACC00143,CUST0125,2023-12-14,3522.68,FEE,WIRE,RENT,Transaction 366,True
TXN000367,ACC00051,CUST0039,2022-01-29,5288.86,WITHDRAWAL,ATM,RENT,Transaction 367,True
TXN000368,ACC00051,CUST0039,2023-03-15,9204.85,PAYMENT,ATM,TRANSFER,Transaction 368,True
TXN000369,ACC00226,CUST0164,2022-08-08,1809.3,TRANSFER,MOBILE,UTILITIES,Transaction 369,True
TXN000370,ACC00264,CUST0010,2023-04-12,4076.37,TRANSFER,ONLINE,UTILITIES,Transaction 370,True
TXN000371,ACC00267,CUST0087,2022-10-06,4958.66,TRANSFER,ATM,ENTERTAINMENT,Transaction 371,True
TXN000372,ACC00043,CUST0019,2023-11-03,4937.63,PAYMENT,ATM,UTILITIES,Transaction 372,False
TXN000373,ACC00228,CUST0012,2023-04-08,5539.6,TRANSFER,MOBILE,RENT,Transaction 373,True
TXN000374,ACC00244,CUST0119,2024-01-23,1793.79,PAYMENT,ONLINE,UTILITIES,Transaction 374,False
TXN000375,ACC00268,CUST0043,2022-06-24,1193.06,PAYMENT,MOBILE,TRANSFER,Transaction 375,True
TXN000376,ACC00087,CUST0110,2022-05-13,3637.74,WITHDRAWAL,ATM,RENT,Transaction 376,False
TXN000377,ACC00063,CUST0102,2023-04-22,8381.25,PAYMENT,ATM,OTHER,Transaction 377,False
TXN000378,ACC00330,CUST0018,2024-03-30,3561.62,FEE,MOBILE,UTILITIES,Transaction 378,False
TXN000379,ACC00076,CUST0079,2024-07-20,1081.26,TRANSFER,MOBILE,UTILITIES,Transaction 379,True
TXN000380,ACC00322,CUST0111,2022-10-03,298.21,DEPOSIT,ONLINE,UTILITIES,Transaction 380,True
TXN000381,ACC00092,CUST0151,2024-02-23,6046.23,TRANSFER,BRANCH,GROCERIES,Transaction 381,True
TXN000382,ACC00040,CUST0130,2024-11-30,7675.95,PAYMENT,BRANCH,GROCERIES,Transaction 382,False
TXN000383,ACC00252,CUST0196,2024-10-30,2617.39,TRANSFER,WIRE,ENTERTAINMENT,Transaction 383,True
TXN000384,ACC00017,CUST0110,2024-05-31,8801.38,DEPOSIT,MOBILE,UTILITIES,Transaction 384,False
TXN000385,ACC00193,CUST0198,2024-06-25,4597.1,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 385,False
TXN000386,ACC00085,CUST0075,2024-10-03,4307.38,TRANSFER,MOBILE,UTILITIES,Transaction 386,True
TXN000387,ACC00292,CUST0085,2024-10-01,6601.13,FEE,WIRE,UTILITIES,Transaction 387,False
TXN000388,ACC00288,CUST0072,2022-11-17,5067.34,PAYMENT,ATM,UTILITIES,Transaction 388,False
TXN000389,ACC00316,CUST0083,2023-12-24,7664.94,TRANSFER,ATM,SALARY,Transaction 389,True
TXN000390,ACC00303,CUST0137,2022-04-03,1282.85,TRANSFER,ATM,OTHER,Transaction 390,True
TXN000391,ACC00321,CUST0065,2023-11-30,3806.35,PAYMENT,ATM,GROCERIES,Transaction 391,False
TXN000392,ACC00180,CUST0131,2022-04-26,6612.74,WITHDRAWAL,BRANCH,TRANSFER,Transaction 392,False
TXN000393,ACC00304,CUST0014,2022-06-23,9103.98,DEPOSIT,ATM,SALARY,Transaction 393,False
TXN000394,ACC00087,CUST0110,2022-02-10,5384.63,DEPOSIT,MOBILE,TRANSFER,Transaction 394,False
TXN000395,ACC00291,CUST0144,2024-11-20,9014.2,TRANSFER,ONLINE,TRANSFER,Transaction 395,False
TXN000396,ACC00302,CUST0164,2022-02-15,9857.66,PAYMENT,WIRE,UTILITIES,Transaction 396,False
TXN000397,ACC00294,CUST0184,2022-07-20,8083.46,DEPOSIT,BRANCH,GROCERIES,Transaction 397,False
TXN000398,ACC00258,CUST0076,2023-11-27,1667.11,TRANSFER,ATM,UTILITIES,Transaction 398,True
TXN000399,ACC00255,CUST0164,2022-06-04,8403.96,FEE,BRANCH,GROCERIES,Transaction 399,False
TXN000400,ACC00025,CUST0183,2023-09-01,9962.28,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 400,True
TXN000401,ACC00297,CUST0013,2022-07-14,5919.05,TRANSFER,ONLINE,ENTERTAINMENT,Transaction 401,False
TXN000402,ACC00219,CUST0108,2023-03-06,3473.82,DEPOSIT,ATM,ENTERTAINMENT,Transaction 402,False
TXN000403,ACC00222,CUST0158,2023-10-04,2001.57,PAYMENT,ATM,ENTERTAINMENT,Transaction 403,False
TXN000404,ACC00344,CUST0058,2023-01-05,8809.08,FEE,BRANCH,ENTERTAINMENT,Transaction 404,False
TXN000405,ACC00110,CUST0062,2024-08-15,2680.09,FEE,WIRE,OTHER,Transaction 405,False
TXN000406,ACC00290,CUST0106,2022-05-03,5223.17,TRANSFER,MOBILE,RENT,Transaction 406,True
TXN000407,ACC00078,CUST0047,2023-09-07,8441.38,PAYMENT,ATM,OTHER,Transaction 407,True
TXN000408,ACC00325,CUST0057,2023-02-21,8459.82,TRANSFER,ATM,TRANSFER,Transaction 408,True
TXN000409,ACC00132,CUST0088,2023-04-29,4059.25,DEPOSIT,BRANCH,RENT,Transaction 409,True
TXN000410,ACC00126,CUST0078,2023-09-28,4642.13,FEE,MOBILE,UTILITIES,Transaction 410,True
TXN000411,ACC00104,CUST0021,2022-11-23,2727.85,DEPOSIT,ATM,OTHER,Transaction 411,False
TXN000412,ACC00338,CUST0058,2022-12-27,6443.29,DEPOSIT,MOBILE,OTHER,Transaction 412,True
TXN000413,ACC00029,CUST0200,2022-06-21,3139.73,TRANSFER,ONLINE,UTILITIES,Transaction 413,False
TXN000414,ACC00344,CUST0058,2022-07-04,3969.55,WITHDRAWAL,BRANCH,SALARY,Transaction 414,True
TXN000415,ACC00268,CUST0043,2024-12-11,2518.83,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 415,True
TXN000416,ACC00161,CUST0058,2023-11-06,8323.51,PAYMENT,BRANCH,UTILITIES,Transaction 416,True
TXN000417,ACC00074,CUST0138,2022-08-07,1752.37,TRANSFER,MOBILE,UTILITIES,Transaction 417,False
TXN000418,ACC00302,CUST0164,2022-04-25,4904.1,TRANSFER,ONLINE,GROCERIES,Transaction 418,False
TXN000419,ACC00244,CUST0119,2023-05-20,9633.19,WITHDRAWAL,ATM,UTILITIES,Transaction 419,False
TXN000420,ACC00158,CUST0041,2022-02-13,6454.33,FEE,ONLINE,OTHER,Transaction 420,True
TXN000421,ACC00344,CUST0058,2023-05-06,2530.58,PAYMENT,ATM,TRANSFER,Transaction 421,False
TXN000422,ACC00063,CUST0102,2024-12-31,8669.66,PAYMENT,MOBILE,SALARY,Transaction 422,False
TXN000423,ACC00131,CUST0007,2023-09-09,903.41,WITHDRAWAL,ATM,RENT,Transaction 423,True
TXN000424,ACC00225,CUST0110,2023-10-12,8794.79,PAYMENT,ONLINE,GROCERIES,Transaction 424,True
TXN000425,ACC00252,CUST0196,2024-08-22,7369.68,TRANSFER,MOBILE,OTHER,Transaction 425,True
TXN000426,ACC00083,CUST0005,2023-06-19,5063.84,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 426,False
TXN000427,ACC00233,CUST0175,2022-02-26,7619.99,WITHDRAWAL,MOBILE,OTHER,Transaction 427,True
TXN000428,ACC00002,CUST0183,2024-03-31,2001.55,TRANSFER,ATM,ENTERTAINMENT,Transaction 428,True
TXN000429,ACC00057,CUST0089,2022-11-20,2496.79,WITHDRAWAL,WIRE,TRANSFER,Transaction 429,False
TXN000430,ACC00164,CUST0043,2024-07-13,4784.18,WITHDRAWAL,ATM,RENT,Transaction 430,False
TXN000431,ACC00145,CUST0138,2023-02-11,844.91,TRANSFER,BRANCH,UTILITIES,Transaction 431,False
TXN000432,ACC00293,CUST0163,2023-04-05,208.33,DEPOSIT,WIRE,TRANSFER,Transaction 432,True
TXN000433,ACC00046,CUST0039,2024-08-05,1983.46,WITHDRAWAL,ONLINE,UTILITIES,Transaction 433,False
TXN000434,ACC00308,CUST0052,2023-06-17,1493.36,TRANSFER,BRANCH,ENTERTAINMENT,Transaction 434,True
TXN000435,ACC00008,CUST0130,2024-12-12,4352.15,PAYMENT,MOBILE,SALARY,Transaction 435,True
TXN000436,ACC00105,CUST0021,2023-01-26,9460.58,TRANSFER,ATM,TRANSFER,Transaction 436,False
TXN000437,ACC00196,CUST0141,2022-09-24,4313.65,WITHDRAWAL,WIRE,RENT,Transaction 437,False
TXN000438,ACC00347,CUST0123,2023-01-23,4183.89,PAYMENT,BRANCH,SALARY,Transaction 438,False
TXN000439,ACC00135,CUST0110,2023-04-28,6177.18,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 439,False
TXN000440,ACC00044,CUST0025,2022-01-22,4689.35,TRANSFER,MOBILE,TRANSFER,Transaction 440,True
TXN000441,ACC00197,CUST0034,2024-05-16,7361.3,TRANSFER,ONLINE,SALARY,Transaction 441,True
TXN000442,ACC00027,CUST0023,2023-11-13,9310.72,PAYMENT,ATM,ENTERTAINMENT,Transaction 442,True
TXN000443,ACC00003,CUST0121,2023-06-04,5045.92,PAYMENT,ATM,UTILITIES,Transaction 443,False
TXN000444,ACC00068,CUST0064,2022-03-26,5805.29,TRANSFER,BRANCH,ENTERTAINMENT,Transaction 444,False
TXN000445,ACC00174,CUST0101,2024-08-16,1320.06,TRANSFER,WIRE,UTILITIES,Transaction 445,True
TXN000446,ACC00134,CUST0174,2022-08-28,3133.38,WITHDRAWAL,MOBILE,OTHER,Transaction 446,False
TXN000447,ACC00185,CUST0152,2024-05-30,2829.97,TRANSFER,WIRE,OTHER,Transaction 447,False
TXN000448,ACC00265,CUST0161,2023-10-04,4358.32,WITHDRAWAL,ATM,TRANSFER,Transaction 448,False
TXN000449,ACC00078,CUST0047,2024-06-20,533.17,WITHDRAWAL,ONLINE,RENT,Transaction 449,True
TXN000450,ACC00019,CUST0156,2024-08-21,2602.98,PAYMENT,MOBILE,SALARY,Transaction 450,False
TXN000451,ACC00021,CUST0147,2024-06-23,3565.84,FEE,MOBILE,UTILITIES,Transaction 451,False
TXN000452,ACC00058,CUST0179,2022-10-31,1237.42,DEPOSIT,BRANCH,OTHER,Transaction 452,False
TXN000453,ACC00093,CUST0190,2022-12-11,7499.62,TRANSFER,WIRE,TRANSFER,Transaction 453,True
TXN000454,ACC00299,CUST0156,2022-01-09,5260.63,FEE,BRANCH,UTILITIES,Transaction 454,True
TXN000455,ACC00127,CUST0154,2024-10-17,6769.41,TRANSFER,ONLINE,GROCERIES,Transaction 455,True
TXN000456,ACC00202,CUST0141,2024-02-05,5903.79,DEPOSIT,ATM,RENT,Transaction 456,True
TXN000457,ACC00042,CUST0196,2024-07-31,8307.16,PAYMENT,MOBILE,TRANSFER,Transaction 457,False
TXN000458,ACC00305,CUST0016,2022-01-12,3294.94,DEPOSIT,WIRE,UTILITIES,Transaction 458,False
TXN000459,ACC00292,CUST0085,2022-09-22,2114.46,DEPOSIT,ATM,GROCERIES,Transaction 459,True
TXN000460,ACC00037,CUST0095,2024-02-21,926.42,TRANSFER,BRANCH,RENT,Transaction 460,False
TXN000461,ACC00046,CUST0039,2022-02-12,8523.61,WITHDRAWAL,MOBILE,OTHER,Transaction 461,False
TXN000462,ACC00146,CUST0030,2022-11-12,1206.9,PAYMENT,MOBILE,TRANSFER,Transaction 462,False
TXN000463,ACC00309,CUST0050,2022-09-26,3591.08,DEPOSIT,ATM,ENTERTAINMENT,Transaction 463,True
TXN000464,ACC00251,CUST0164,2024-07-01,8854.24,PAYMENT,ATM,ENTERTAINMENT,Transaction 464,False
TXN000465,ACC00047,CUST0130,2024-05-15,8110.13,FEE,BRANCH,UTILITIES,Transaction 465,False
TXN000466,ACC00048,CUST0107,2022-03-24,5133.9,PAYMENT,BRANCH,TRANSFER,Transaction 466,True
TXN000467,ACC00254,CUST0189,2024-12-15,6295.97,FEE,ONLINE,GROCERIES,Transaction 467,False
TXN000468,ACC00224,CUST0077,2022-06-12,9072.17,PAYMENT,ATM,RENT,Transaction 468,True
TXN000469,ACC00154,CUST0072,2023-05-25,5231.4,TRANSFER,WIRE,SALARY,Transaction 469,True
TXN000470,ACC00024,CUST0175,2024-11-17,1077.21,PAYMENT,MOBILE,SALARY,Transaction 470,False
TXN000471,ACC00339,CUST0158,2023-06-03,3555.22,FEE,ONLINE,OTHER,Transaction 471,True
TXN000472,ACC00059,CUST0136,2024-08-05,1796.34,WITHDRAWAL,MOBILE,SALARY,Transaction 472,True
TXN000473,ACC00214,CUST0151,2023-09-02,3140.15,PAYMENT,MOBILE,ENTERTAINMENT,Transaction 473,False
TXN000474,ACC00175,CUST0112,2023-01-19,2111.47,DEPOSIT,WIRE,GROCERIES,Transaction 474,True
TXN000475,ACC00223,CUST0026,2024-12-30,180.13,PAYMENT,ONLINE,SALARY,Transaction 475,True
TXN000476,ACC00336,CUST0161,2024-09-04,4602.17,PAYMENT,WIRE,TRANSFER,Transaction 476,False
TXN000477,ACC00156,CUST0083,2024-01-09,6906.93,PAYMENT,ATM,SALARY,Transaction 477,True
TXN000478,ACC00070,CUST0104,2022-01-29,1908.83,DEPOSIT,BRANCH,OTHER,Transaction 478,True
